Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787422656,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787422657,10,,Aggregated,0.000000,0.000000,410,490,520,670,700,700,700,700,700,700,700,14,0,400.0,431.3810219339627,132.76059401687235,696.1233289912343,4048.0
1787422658,20,,Aggregated,0.000000,0.000000,700,780,820,870,980,990,1100,1100,1100,1100,1100,28,0,670.0,599.2197403185336,132.76059401687235,1077.292552916333,4661.392857142857
1787422659,30,,Aggregated,5.000000,0.000000,570,710,790,810,980,1000,1100,1100,1100,1100,1100,56,0,540.0,542.7688092458993,20.633034990169108,1120.1664430554956,5028.517857142857
1787422660,30,,Aggregated,5.000000,0.000000,500,700,780,790,930,1000,1100,1100,1100,1100,1100,62,0,490.0,520.4490903828804,20.633034990169108,1120.1664430554956,5383.048387096775
1787422661,30,,Aggregated,13.000000,0.000000,480,670,740,790,930,1000,1100,1100,1100,1100,1100,66,0,440.0,493.9709192223028,20.633034990169108,1120.1664430554956,6082.924242424242
1787422662,30,,Aggregated,15.500000,0.000000,400,640,720,780,900,1000,1100,1100,1100,1100,1100,71,0,400.0,467.98473499669416,20.633034990169108,1120.1664430554956,6399.478873239436
1787422663,30,,Aggregated,12.600000,0.000000,410,620,720,790,980,1100,1100,1100,1100,1100,1100,80,0,400.0,472.9526924609672,20.633034990169108,1120.1664430554956,6454.4875
1787422664,30,,Aggregated,11.666667,0.000000,410,640,720,790,1000,1100,1100,1200,1200,1200,1200,89,0,410.0,486.75020064065086,20.633034990169108,1172.7588559733704,6845.685393258427
1787422665,30,,Aggregated,10.571429,0.000000,400,590,710,780,990,1100,1100,1200,1200,1200,1200,98,0,400.0,457.12190630551123,20.633034990169108,1172.7588559733704,6933.193877551021
1787422666,30,,Aggregated,10.625000,0.000000,400,570,700,780,980,1100,1100,1100,1200,1200,1200,105,0,400.0,433.37646559923,20.633034990169108,1172.7588559733704,6998.371428571429
1787422667,30,,Aggregated,10.333333,0.000000,360,500,670,720,930,1100,1100,1100,1200,1200,1200,112,0,350.0,409.8516934183343,20.633034990169108,1172.7588559733704,7072.0625
1787422668,30,,Aggregated,10.000000,0.000000,340,490,660,710,930,1100,1100,1100,1200,1200,1200,118,0,340.0,398.8780113286339,20.633034990169108,1172.7588559733704,7128.779661016949
1787422669,30,,Aggregated,10.400000,0.000000,300,450,620,710,900,1100,1100,1100,1200,1200,1200,125,0,300.0,383.2273873342201,20.633034990169108,1172.7588559733704,7568.568
1787422670,30,,Aggregated,9.900000,0.000000,270,420,590,670,870,1100,1100,1100,1200,1200,1200,136,0,250.0,363.63729320360375,20.633034990169108,1172.7588559733704,7821.0
1787422671,30,,Aggregated,8.300000,0.000000,220,410,570,670,820,1000,1100,1100,1200,1200,1200,144,0,210.0,345.94239821793354,20.633034990169108,1172.7588559733704,7727.083333333333
1787422672,30,,Aggregated,6.700000,0.000000,190,400,520,640,810,1000,1100,1100,1200,1200,1200,152,0,190.0,330.7070548724273,20.633034990169108,1172.7588559733704,7939.230263157895
1787422673,30,,Aggregated,7.700000,0.000000,180,400,490,620,810,1000,1100,1100,1200,1200,1200,157,0,180.0,321.23313892178925,20.633034990169108,1172.7588559733704,7906.101910828025
1787422674,30,,Aggregated,7.700000,0.000000,180,400,490,590,810,1000,1100,1100,1200,1200,1200,167,0,180.0,315.3156345127385,20.633034990169108,1172.7588559733704,8040.329341317365
1787422675,30,,Aggregated,8.000000,0.000000,170,400,450,570,790,1000,1100,1100,1200,1200,1200,173,0,170.0,310.63751363319295,20.633034990169108,1172.7588559733704,8300.208092485549
1787422676,30,,Aggregated,7.300000,0.000000,160,370,440,540,790,990,1100,1100,1200,1200,1200,181,0,160.0,301.1499412797741,20.633034990169108,1172.7588559733704,8350.187845303868
1787422677,30,,Aggregated,7.500000,0.000000,150,340,420,510,780,990,1100,1100,1200,1200,1200,192,0,150.0,289.30117254579574,20.633034990169108,1172.7588559733704,8512.364583333334
1787422678,30,,Aggregated,7.500000,0.000000,150,310,410,490,780,980,1100,1100,1200,1200,1200,201,0,150.0,280.61214359233907,20.633034990169108,1172.7588559733704,8352.97512437811
1787422679,30,,Aggregated,7.400000,0.000000,140,300,410,490,780,980,1100,1100,1200,1200,1200,208,0,140.0,273.3213807570372,20.633034990169108,1172.7588559733704,8353.677884615385
1787422680,30,,Aggregated,8.100000,0.000000,140,270,400,450,740,980,1100,1100,1200,1200,1200,216,0,130.0,267.289345368799,20.633034990169108,1172.7588559733704,8356.675925925925
1787422681,30,,Aggregated,8.300000,0.000000,130,270,400,450,740,980,1100,1100,1200,1200,1200,220,0,130.0,263.8993549340574,20.633034990169108,1172.7588559733704,8347.204545454546
1787422682,30,,Aggregated,8.100000,0.000000,130,240,400,440,720,930,1100,1100,1200,1200,1200,230,0,120.0,258.1179819505095,20.633034990169108,1172.7588559733704,8339.173913043478
1787422683,30,,Aggregated,7.700000,0.000000,120,240,390,420,710,930,1100,1100,1200,1200,1200,240,0,120.0,252.6620648733418,20.633034990169108,1172.7588559733704,8354.908333333333
1787422684,30,,Aggregated,8.000000,0.000000,120,230,380,420,710,900,1100,1100,1200,1200,1200,244,0,120.0,250.15852807641227,20.633034990169108,1172.7588559733704,8365.54918032787
1787422685,30,,Aggregated,8.200000,0.000000,140,240,400,440,720,900,1100,1100,1200,1200,1200,254,0,140.0,259.31313984906376,20.633034990169108,1172.7588559733704,8440.657480314962
1787422686,30,,Aggregated,8.300000,0.000000,130,230,390,430,710,870,1100,1100,1200,1200,1200,262,0,120.0,253.7580763224427,20.633034990169108,1172.7588559733704,8367.225190839694
1787422687,30,,Aggregated,7.900000,0.000000,120,220,370,420,710,870,1100,1100,1200,1200,1200,269,0,120.0,249.0329352358086,20.633034990169108,1172.7588559733704,8362.520446096654
1787422688,30,,Aggregated,8.300000,0.000000,130,230,380,420,710,870,1100,1100,1200,1200,1200,276,0,120.0,249.3290516456751,20.633034990169108,1172.7588559733704,8489.304347826086
1787422689,30,,Aggregated,8.400000,0.000000,120,210,360,410,700,830,1100,1100,1200,1200,1200,286,0,120.0,242.9386768298764,20.633034990169108,1172.7588559733704,8572.65034965035
1787422690,30,,Aggregated,7.500000,0.000000,120,200,350,410,700,830,1100,1100,1200,1200,1200,292,0,120.0,239.73096216261732,20.633034990169108,1172.7588559733704,8568.893835616438
1787422691,30,,Aggregated,7.400000,0.000000,120,200,340,400,670,830,1100,1100,1200,1200,1200,301,0,120.0,236.25106980600256,20.633034990169108,1172.7588559733704,8583.568106312292
1787422692,30,,Aggregated,7.800000,0.000000,120,200,340,400,670,830,1100,1100,1200,1200,1200,306,0,120.0,233.80470712626584,20.633034990169108,1172.7588559733704,8539.937908496731
1787422693,30,,Aggregated,7.800000,0.000000,120,190,340,400,670,830,1100,1100,1200,1200,1200,316,0,110.0,230.1600022610613,20.633034990169108,1172.7588559733704,8468.844936708861
1787422694,30,,Aggregated,7.700000,0.000000,120,190,330,400,660,820,1100,1100,1200,1200,1200,327,0,120.0,228.57152738406205,20.633034990169108,1172.7588559733704,8471.654434250764
1787422695,30,,Aggregated,7.400000,0.000000,120,190,310,400,640,820,1100,1100,1200,1200,1200,331,0,120.0,226.5371345215705,20.633034990169108,1172.7588559733704,8470.190332326283
