Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788072031,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788072032,5,,Aggregated,0.000000,0.000000,380,380,390,390,410,410,410,410,410,410,410,7,0,380.0,330.14865751777376,153.2975290901959,414.0684779267758,2907.5714285714284
1788072033,10,,Aggregated,0.000000,0.000000,390,470,590,620,780,800,800,800,800,800,800,19,0,390.0,417.9335103223198,108.73878002166748,796.0744199808687,5260.9473684210525
1788072034,15,,Aggregated,0.000000,0.000000,380,410,470,480,760,780,800,800,800,800,800,28,0,370.0,362.71980482186854,42.945017106831074,796.0744199808687,4352.428571428572
1788072035,20,,Aggregated,9.500000,0.000000,370,410,450,470,620,780,800,800,800,800,800,37,0,370.0,362.1292359799751,42.945017106831074,796.0744199808687,3987.4864864864867
1788072036,25,,Aggregated,9.333333,0.000000,380,450,530,640,760,920,930,960,960,960,960,54,0,370.0,399.6737446523858,22.047067992389202,958.6085379123688,4571.685185185185
1788072037,30,,Aggregated,9.000000,0.000000,360,430,480,550,730,800,930,960,960,960,960,70,0,360.0,369.11737646441907,22.047067992389202,958.6085379123688,4631.885714285714
1788072038,35,,Aggregated,10.400000,0.000000,350,400,450,480,720,780,930,960,960,960,960,85,0,350.0,342.18075237620405,22.047067992389202,958.6085379123688,4421.870588235294
1788072039,40,,Aggregated,11.500000,0.000000,360,410,480,550,680,780,930,960,960,960,960,92,0,360.0,359.9664939354862,22.047067992389202,958.6085379123688,4364.0
1788072040,45,,Aggregated,11.857143,0.000000,380,450,530,640,760,920,1000,1100,1100,1100,1100,113,0,380.0,399.44156339449756,22.047067992389202,1128.3977159764618,4598.991150442478
1788072041,50,,Aggregated,11.375000,0.000000,380,450,590,660,800,890,1000,1100,1100,1100,1100,128,0,370.0,410.5598759724671,22.047067992389202,1128.3977159764618,4693.7890625
1788072042,50,,Aggregated,11.888889,0.000000,400,520,670,760,880,1000,1200,1500,1500,1500,1500,139,0,400.0,460.8954416350093,22.047067992389202,1483.4827359300107,4845.151079136691
1788072043,50,,Aggregated,12.400000,0.000000,400,560,730,780,980,1200,1600,1800,1900,1900,1900,158,0,400.0,507.4274087077172,22.047067992389202,1867.4478859174997,5141.569620253164
1788072044,50,,Aggregated,12.700000,0.000000,390,520,680,760,940,1200,1600,1800,1900,1900,1900,171,0,390.0,481.3740530530568,22.047067992389202,1867.4478859174997,5259.4678362573095
1788072045,50,,Aggregated,13.100000,0.000000,380,490,670,760,930,1100,1600,1800,1900,1900,1900,184,0,380.0,470.2806678846094,22.047067992389202,1867.4478859174997,5376.391304347826
1788072046,50,,Aggregated,14.200000,0.000000,380,520,670,760,950,1100,1600,1800,1900,1900,1900,194,0,380.0,476.4657088077733,22.047067992389202,1867.4478859174997,5584.29381443299
1788072047,50,,Aggregated,14.300000,0.000000,400,520,670,760,940,1100,1600,1700,1900,1900,1900,204,0,400.0,479.59423729209414,22.047067992389202,1867.4478859174997,5595.068627450981
1788072048,50,,Aggregated,13.500000,0.000000,390,520,670,760,940,1100,1600,1700,1900,1900,1900,223,0,390.0,478.4043032045355,22.047067992389202,1867.4478859174997,5815.255605381166
1788072049,50,,Aggregated,13.100000,0.000000,370,480,640,730,940,1100,1600,1700,1900,1900,1900,239,0,370.0,454.24827863170015,22.047067992389202,1867.4478859174997,5862.765690376569
1788072050,50,,Aggregated,13.500000,0.000000,350,460,620,720,920,1100,1500,1700,1900,1900,1900,254,0,350.0,431.7134639328918,22.047067992389202,1867.4478859174997,5843.610236220473
1788072051,50,,Aggregated,14.500000,0.000000,360,480,620,710,890,1100,1500,1700,1900,1900,1900,261,0,360.0,434.77716449901493,22.047067992389202,1867.4478859174997,5890.632183908046
1788072052,50,,Aggregated,14.400000,0.000000,370,500,670,760,980,1200,1600,1800,1900,1900,1900,272,0,370.0,463.71473200441176,22.047067992389202,1867.4478859174997,5934.301470588235
1788072053,50,,Aggregated,13.400000,0.000000,380,550,720,800,1100,1500,1800,1800,1900,1900,1900,291,0,380.0,493.8873952027423,22.047067992389202,1942.6986009348184,6110.2474226804125
1788072054,50,,Aggregated,13.100000,0.000000,360,520,680,790,1000,1500,1700,1800,1900,1900,1900,305,0,360.0,477.1667342480333,21.424412028864026,1942.6986009348184,6138.67868852459
1788072055,50,,Aggregated,13.800000,0.000000,380,520,670,770,1000,1500,1700,1800,1900,1900,1900,319,0,380.0,477.37338392612844,21.424412028864026,1942.6986009348184,6202.808777429467
1788072056,50,,Aggregated,13.100000,0.000000,390,520,680,780,1100,1500,1800,1800,1900,1900,1900,326,0,390.0,489.51513754443886,21.424412028864026,1942.6986009348184,6249.386503067484
1788072057,50,,Aggregated,13.400000,0.000000,400,550,720,800,1100,1600,1800,1900,1900,1900,1900,337,0,400.0,509.4518933192349,21.424412028864026,1942.6986009348184,6305.439169139466
1788072058,50,,Aggregated,13.600000,0.000000,410,570,720,800,1100,1700,1800,1900,1900,1900,1900,354,0,400.0,528.1097455657913,21.424412028864026,1942.6986009348184,6458.6949152542375
1788072059,50,,Aggregated,13.200000,0.000000,400,560,720,800,1100,1600,1800,1900,1900,1900,1900,366,0,400.0,521.34474173832,21.424412028864026,1942.6986009348184,6543.224043715847
1788072060,50,,Aggregated,12.800000,0.000000,390,550,710,800,1100,1600,1800,1900,1900,1900,1900,375,0,390.0,510.88292311504483,21.424412028864026,1942.6986009348184,6542.976
1788072061,50,,Aggregated,12.700000,0.000000,380,520,700,800,1100,1600,1800,1900,1900,1900,1900,387,0,380.0,499.49010226632487,21.424412028864026,1942.6986009348184,6565.449612403101
1788072062,50,,Aggregated,12.300000,0.000000,380,520,680,800,1100,1600,1800,1900,1900,1900,1900,393,0,380.0,495.9175954282559,21.424412028864026,1942.6986009348184,6579.208651399491
1788072063,50,,Aggregated,12.300000,0.000000,400,560,720,800,1100,1600,1800,1900,1900,1900,1900,411,0,400.0,511.68373962773643,21.424412028864026,1942.6986009348184,6661.761557177616
1788072064,50,,Aggregated,12.600000,0.000000,400,560,710,800,1100,1600,1800,1900,1900,1900,1900,423,0,400.0,514.4437497820767,21.424412028864026,1942.6986009348184,6693.307328605201
1788072065,50,,Aggregated,11.400000,0.000000,400,560,710,800,1200,1600,1800,1900,1900,1900,1900,430,0,400.0,515.1882268878263,21.424412028864026,1942.6986009348184,6786.418604651163
1788072066,50,,Aggregated,11.700000,0.000000,400,560,710,800,1200,1600,1800,1900,1900,1900,1900,446,0,400.0,514.7735377446844,21.424412028864026,1942.6986009348184,6798.174887892376
1788072067,50,,Aggregated,11.600000,0.000000,400,560,720,800,1200,1600,1800,1900,1900,1900,1900,458,0,400.0,518.6501485742954,21.424412028864026,1942.6986009348184,6849.482532751092
1788072068,50,,Aggregated,11.800000,0.000000,400,560,720,800,1200,1500,1800,1900,1900,1900,1900,462,0,400.0,519.9617030566711,21.424412028864026,1942.6986009348184,6847.677489177489
1788072069,50,,Aggregated,11.800000,0.000000,420,600,780,890,1300,1600,1900,1900,2200,2200,2200,481,0,420.0,553.5659507370076,21.424412028864026,2197.6565290242434,6881.043659043659
1788072070,50,,Aggregated,11.300000,0.000000,420,600,770,890,1300,1600,1900,1900,2200,2200,2200,500,0,420.0,551.2709700814448,21.424412028864026,2197.6565290242434,6868.664
1788072071,50,,Aggregated,10.000000,0.000000,420,600,770,880,1300,1600,1800,1900,2200,2200,2200,502,0,410.0,549.1914781291906,21.424412028864026,2197.6565290242434,6874.209163346613
1788072072,50,,Aggregated,11.900000,0.000000,410,580,760,880,1200,1600,1800,1900,2200,2200,2200,515,0,410.0,540.3726753367346,21.424412028864026,2197.6565290242434,6932.1203883495145
1788072073,50,,Aggregated,11.900000,0.000000,410,570,760,860,1200,1600,1800,1900,2200,2200,2200,521,0,410.0,537.8432651010169,21.424412028864026,2197.6565290242434,6920.571976967371
1788072074,50,,Aggregated,11.600000,0.000000,410,590,770,880,1200,1600,1800,1900,2200,2200,2200,527,0,410.0,543.6094714681207,21.424412028864026,2197.6565290242434,6920.6717267552185
1788072075,50,,Aggregated,11.600000,0.000000,420,620,800,940,1300,1700,1900,2000,2300,2300,2300,540,0,420.0,567.3337536993333,21.424412028864026,2316.897973185405,6938.475925925926
1788072076,50,,Aggregated,10.400000,0.000000,440,640,820,980,1300,1800,1900,2100,2300,2300,2300,556,0,440.0,586.8975427889486,21.424412028864026,2316.897973185405,6922.030575539568
