Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787422825,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787422826,5,,Aggregated,0.000000,0.000000,360,370,370,400,440,440,440,440,440,440,440,10,0,340.0,303.31951930420473,125.15114399138838,439.70580503810197,5242.0
1787422827,10,,Aggregated,0.000000,0.000000,360,370,400,400,470,490,520,520,520,520,520,21,0,360.0,318.5547053969155,67.15021899435669,524.128265096806,4918.238095238095
1787422828,15,,Aggregated,0.000000,0.000000,360,390,440,490,520,540,560,560,560,560,560,30,0,360.0,324.3531742094395,67.15021899435669,556.076253997162,5310.266666666666
1787422829,20,,Aggregated,10.000000,0.000000,360,400,490,500,520,530,560,560,560,560,560,42,0,340.0,317.4988448874848,27.00544206891209,556.076253997162,4796.714285714285
1787422830,25,,Aggregated,10.500000,0.000000,340,400,500,520,560,570,590,680,680,680,680,57,0,340.0,323.9364664401173,27.00544206891209,677.4796060053632,4809.964912280701
1787422831,30,,Aggregated,10.500000,0.000000,370,500,530,560,790,1100,1100,1200,1200,1200,1200,72,0,370.0,409.4071344702065,27.00544206891209,1226.62400000263,5045.402777777777
1787422832,35,,Aggregated,10.500000,0.000000,370,490,520,560,790,880,1100,1200,1200,1200,1200,84,0,370.0,401.87430660478725,27.00544206891209,1226.62400000263,4943.714285714285
1787422833,40,,Aggregated,11.500000,0.000000,370,500,560,680,870,1000,1100,1100,1200,1200,1200,101,0,370.0,433.14560097042875,27.00544206891209,1226.62400000263,5125.712871287129
1787422834,45,,Aggregated,11.500000,0.000000,390,520,620,710,870,1000,1100,1100,1200,1200,1200,114,0,390.0,448.7545037827977,27.00544206891209,1226.62400000263,5634.754385964912
1787422835,50,,Aggregated,12.250000,0.000000,400,560,680,790,880,1000,1100,1100,1200,1200,1200,122,0,400.0,471.2382692807415,27.00544206891209,1226.62400000263,5611.008196721312
1787422836,50,,Aggregated,12.250000,0.000000,450,610,780,850,1000,1200,1800,1900,2000,2000,2000,129,0,450.0,532.4242006772552,27.00544206891209,1968.0151059292257,5592.069767441861
1787422837,50,,Aggregated,12.000000,0.000000,520,790,880,960,1300,1900,2000,2400,2500,2500,2500,160,0,520.0,660.0276722769195,27.00544206891209,2488.535591051914,6190.51875
1787422838,50,,Aggregated,11.900000,0.000000,520,770,870,950,1300,1900,2000,2400,2500,2500,2500,169,0,520.0,645.3739898768391,27.00544206891209,2488.535591051914,6271.514792899408
1787422839,50,,Aggregated,13.500000,0.000000,500,700,870,950,1300,1900,2000,2400,2500,2500,2500,179,0,500.0,617.0986619343533,27.00544206891209,2488.535591051914,6268.569832402235
1787422840,50,,Aggregated,13.700000,0.000000,470,690,850,920,1300,1800,2000,2400,2500,2500,2500,189,0,470.0,590.1127377322939,26.702005066908896,2488.535591051914,6307.994708994709
1787422841,50,,Aggregated,13.700000,0.000000,450,680,830,890,1200,1800,2000,2400,2500,2500,2500,198,0,440.0,576.8331932909364,26.702005066908896,2488.535591051914,6332.414141414141
1787422842,50,,Aggregated,13.100000,0.000000,450,660,830,880,1200,1600,2000,2400,2500,2500,2500,206,0,450.0,575.4305767460536,26.702005066908896,2488.535591051914,6330.674757281553
1787422843,50,,Aggregated,12.900000,0.000000,480,700,870,940,1300,1800,2000,2400,2500,2500,2500,219,0,480.0,612.2762898746538,26.702005066908896,2488.535591051914,6515.187214611872
1787422844,50,,Aggregated,12.100000,0.000000,500,720,880,950,1400,1700,2000,2400,2500,2500,2500,231,0,500.0,631.2590077820786,26.702005066908896,2488.535591051914,6763.8441558441555
1787422845,50,,Aggregated,12.100000,0.000000,530,750,880,940,1300,1700,2000,2400,2500,2500,2500,248,0,530.0,639.2185811278215,26.702005066908896,2488.535591051914,6820.209677419355
1787422846,50,,Aggregated,12.000000,0.000000,540,780,890,950,1500,1800,2000,2400,2500,2500,2500,255,0,540.0,656.8211088372467,26.702005066908896,2488.535591051914,6922.670588235294
1787422847,50,,Aggregated,12.800000,0.000000,570,790,900,1000,1600,1800,2000,2400,2500,2500,2500,270,0,570.0,681.4123973974752,26.702005066908896,2488.535591051914,7019.2037037037035
1787422848,50,,Aggregated,12.600000,0.000000,570,790,900,1000,1600,1800,2000,2400,2500,2500,2500,274,0,570.0,685.0737674496592,26.702005066908896,2488.535591051914,7007.8978102189785
1787422849,50,,Aggregated,12.600000,0.000000,600,830,940,1100,1600,1900,2400,2600,2700,2700,2700,286,0,600.0,728.2434922945848,26.702005066908896,2687.629136024043,7098.5
1787422850,50,,Aggregated,10.600000,0.000000,640,870,1000,1100,1700,2000,2400,2500,2700,2700,2700,305,0,640.0,763.8651258529728,26.702005066908896,2687.629136024043,7251.737704918033
1787422851,50,,Aggregated,10.600000,0.000000,630,870,1000,1100,1700,2000,2400,2500,2700,2700,2700,312,0,630.0,760.1265104880067,26.702005066908896,2687.629136024043,7226.275641025641
1787422852,50,,Aggregated,11.400000,0.000000,640,870,1000,1100,1700,2000,2400,2500,2700,2700,2700,318,0,640.0,765.4561000010701,26.702005066908896,2687.629136024043,7400.610062893082
1787422853,50,,Aggregated,11.400000,0.000000,680,890,1100,1200,1700,2000,2400,2500,2700,2700,2700,338,0,680.0,797.9275657087234,26.702005066908896,2687.629136024043,7437.532544378698
1787422854,50,,Aggregated,11.000000,0.000000,680,880,1100,1200,1700,2000,2400,2500,2700,2700,2700,352,0,680.0,798.0884804452547,26.702005066908896,2687.629136024043,7472.460227272727
1787422855,50,,Aggregated,11.000000,0.000000,660,870,1100,1200,1700,2000,2400,2500,2700,2700,2700,363,0,660.0,787.7722584069053,26.702005066908896,2687.629136024043,7513.00826446281
1787422856,50,,Aggregated,12.200000,0.000000,660,870,1000,1200,1700,2000,2400,2500,2700,2700,2700,374,0,640.0,775.1529945551174,26.702005066908896,2687.629136024043,7489.401069518716
1787422857,50,,Aggregated,11.500000,0.000000,640,870,1000,1100,1700,2000,2400,2500,2700,2700,2700,386,0,640.0,766.2207153951508,26.702005066908896,2687.629136024043,7581.860103626943
